month,day_type,hour,load,solar,wind,price
4,1,23,0.44495323440651086,0.0,0.0030773586415308012,0.29253333333333337
4,1,0,0.4319206205596279,0.0,0.002872201398762081,0.28106666666666663
4,1,1,0.42579565107676776,0.0,0.0030773586415308012,0.2653333333333333
4,1,2,0.43544624777660834,0.0,0.005026352447833641,0.27246666666666663
4,1,3,0.4549228506188568,0.0,0.005949560040292882,0.28106666666666663
4,1,4,0.4929631065730329,0.008924340060439323,0.005539245554755442,0.3329333333333333
4,1,5,0.5477739413373379,0.0515970465563331,0.004616037962296202,0.35986666666666667
4,1,6,0.5837574959327576,0.10504050829758467,0.004923773826449282,0.34526666666666667
4,1,7,0.5962320820793096,0.14771321479347846,0.005641824176139802,0.34959999999999997
4,1,8,0.6050733334564277,0.17653780740248362,0.007795975225211363,0.2895333333333333
4,1,9,0.6121071495247532,0.19264265095982813,0.010360440759820363,0.2733333333333333
4,1,10,0.6090492808212855,0.19715611030073998,0.015386793207654004,0.22566666666666668
4,1,11,0.5793763630134315,0.1906936571535253,0.022156982219021768,0.22566666666666668
4,1,12,0.5609429847506621,0.17356302738233717,0.02882459260900517,0.24446666666666667
4,1,13,0.5085848048236571,0.14299459820979787,0.03231226573607341,0.2733333333333333
4,1,14,0.4927876971304656,0.09939868412144487,0.03374836643545445,0.34006666666666663
4,1,15,0.5186426386503936,0.0459552223801933,0.03651798921283217,0.34673333333333334
4,1,16,0.5352070344315399,0.007283082118289563,0.042467549253125056,0.3534
4,1,17,0.6151393735728748,0.0,0.04575006513742458,0.36613333333333337
4,1,18,0.6254628860289968,0.0,0.0439036499525061,0.5082
4,1,19,0.5814607605999618,0.0,0.0480067948078805,0.38699999999999996
4,1,20,0.5370031860919802,0.0,0.050468681721105135,0.34199999999999997
4,1,21,0.4879008516077147,0.0,0.04985320999279898,0.302
4,1,22,0.4437233167361123,0.0,0.050776417585258214,0.28633333333333333
4,1,23,0.42735279454938235,0.0,0.052315096906023616,0.28
4,1,0,0.4163912430682496,0.0,0.054264090712326456,0.26193333333333335
4,1,1,0.41640355250281574,0.0,0.0546744051978639,0.2448
4,1,2,0.4259956793884672,0.0,0.052212518284639256,0.23166666666666666
4,1,3,0.44723868609095435,0.0,0.046262958244346376,0.25006666666666666
4,1,4,0.4822395374935119,0.008719182817670604,0.04154434166066581,0.2856
4,1,5,0.5256600421392976,0.0500583672355677,0.03774893266944449,0.3022666666666667
4,1,6,0.5625360307407612,0.10278377862712876,0.03303031608576393,0.3334
4,1,7,0.5774171113449904,0.14535390650163818,0.03303031608576393,0.3267333333333333
4,1,8,0.5875303376272744,0.1756145998100244,0.03815924715498193,0.24853333333333333
4,1,9,0.5956976474618971,0.19428390890197791,0.048314530672033576,0.24359999999999998
4,1,10,0.5949293335877283,0.19982315445673335,0.05682855624693546,0.23826666666666668
4,1,11,0.568676387016829,0.19438648752336227,0.06739415424952454,0.21553333333333333
4,1,12,0.5459193198627087,0.1763326501597149,0.07785717363072926,0.13333333333333333
4,1,13,0.5231160923289655,0.14443069890917892,0.08247321159302547,0.21333333333333335
4,1,14,0.5100762979785857,0.0990909482572918,0.08226805435025675,0.2733333333333333
4,1,15,0.508486329347128,0.04533975065188713,0.08155000400056622,0.3095333333333333
4,1,16,0.5307417870426788,0.008001132467980083,0.08144742537918187,0.3126
4,1,17,0.6092144324017142,0.0,0.080626796408107,0.3328
4,1,18,0.6132601332291133,0.0,0.07529270809612026,0.43326666666666663
4,1,19,0.563875707536041,0.0,0.0710869846193615,0.3512
4,1,20,0.5296021385590987,0.0,0.07344629291120179,0.3098
4,1,21,0.49555731990784335,0.0,0.07272824256151127,0.2984666666666667
4,1,22,0.4483711540710377,0.0,0.07170245634766767,0.2788
4,1,23,0.42467549253125053,0.0,0.06759931149229326,0.23333333333333334
4,0,0,0.40826291310975293,0.0,0.06790704735644634,0.18780000000000002
4,0,1,0.40749254766315635,0.0,0.06606063217152786,0.18306666666666668
4,0,2,0.4091994559229922,0.0,0.061854908694769103,0.18333333333333332
4,0,3,0.4103462849100693,0.0,0.06524000320045298,0.18780000000000002
4,0,4,0.432779203620615,0.007385660739673922,0.06821478322059943,0.24406666666666665
4,0,5,0.4899154957317035,0.03600509610591037,0.0669838397639871,0.29113333333333336
4,0,6,0.554437448582466,0.08144742537918187,0.06421421698660938,0.33986666666666665
4,0,7,0.5804924184140934,0.12483818222476616,0.06503484595768426,0.343
4,0,8,0.5723374180140368,0.1534576175910026,0.06729157562814019,0.2812
4,0,9,0.5786839573190872,0.17212692668295615,0.07539528671750463,0.2793333333333333
4,0,10,0.5794491938346145,0.1788971156943239,0.08093453227226007,0.23333333333333334
4,0,11,0.5509497754553977,0.17499912808171822,0.08616604196286243,0.18780000000000002
